"","x"
"ACB_HG02511",0.364915621072048
"ACB_HG02536",0.376897503216737
"ACB_HG02537",0.366031252556655
"ACB_HG02541",0.378318073973805
"ACB_HG02545",0.367555948918953
"ACB_HG02546",0.36763032435126
"ACB_HG02549",0.365726313284196
"ACB_HG02554",0.370441715692472
"ACB_HG02555",0.371460659115081
"ACB_HG02557",0.369370709467249
"ACB_HG02558",0.371587097350003
"ACB_HG02577",0.376458688166125
"ACB_HG02580",0.37610168609105
"PJL_HG02597",0.362766171078369
"PJL_HG02600",0.368411266390486
"PJL_HG02601",0.367920388537258
"PJL_HG02603",0.365465999271121
"PJL_HG02604",0.328955099551516
"PJL_HG02648",0.350613225439373
"PJL_HG02649",0.343926874074956
"PJL_HG02651",0.369839274690784
"PJL_HG02652",0.371512721917696
"PJL_HG02654",0.367816262932028
"PJL_HG02655",0.341271671141589
"PJL_HG02657",0.37144578402862
"PJL_HG02658",0.310718243549791
"PJL_HG02660",0.35967215309439
"PJL_HG02661",0.367027883349572
"PJL_HG02681",0.367816262932028
"PJL_HG02682",0.365094122109585
"PJL_HG02684",0.314511390597458
"PJL_HG02685",0.342677366812195
"PJL_HG02687",0.363093422980521
"PJL_HG02688",0.365391623838814
"PJL_HG02690",0.336266204547314
"PJL_HG02691",0.363227298758674
"PJL_HG02694",0.334972072025169
"PJL_HG02696",0.372524227797074
"PJL_HG02697",0.366291566569731
"PJL_HG02699",0.341584047957279
"PJL_HG02700",0.370649966902933
"PJL_HG02724",0.362728983362216
"PJL_HG02725",0.36060184599823
"PJL_HG02727",0.363695863982209
"PJL_HG02728",0.363971053081746
"PJL_HG02731",0.369340959294326
"PJL_HG02733",0.36762288680803
"PJL_HG02734",0.320691989022186
"PJL_HG02736",0.371207782645237
"PJL_HG02737",0.369504585245402
"PJL_HG02774",0.369013707392174
"PJL_HG02775",0.365837876432657
"PJL_HG02778",0.360542345652384
"PJL_HG02780",0.337225647624077
"PJL_HG02783",0.361643102050531
"PJL_HG02784",0.364923058615278
"PJL_HG02786",0.36318267349929
"PJL_HG02787",0.361895978520375
"PJL_HG02789",0.364409868132359
"PJL_HG02790",0.367154321584494
"PJL_HG02792",0.365451124184659
"PJL_HG02793",0.364394993045897
"ESN_HG02922",0.360921660357151
"ESN_HG02923",0.353000676816434
"ESN_HG02938",0.356950012271946
"ESN_HG02941",0.359850654131927
"ESN_HG02943",0.3592630882167
"ESN_HG02944",0.35729957680379
"ESN_HG02946",0.361077848764996
"ESN_HG02947",0.360891910184228
"ESN_HG02952",0.360512595479461
"ESN_HG02953",0.356131882516567
"ESN_HG02968",0.358363145485783
"ESN_HG02970",0.360631596171153
"ESN_HG02971",0.357069012963638
"ESN_HG02973",0.357448327668405
"ESN_HG02974",0.358519333893628
"ESN_HG02976",0.35874246019055
"ESN_HG02977",0.358318520226399
"ESN_HG02979",0.35667482317241
"ESN_HG02981",0.361516663815608
"BEB_HG03006",0.369764899258477
"BEB_HG03007",0.363309111734212
"BEB_HG03009",0.370151651506474
"BEB_HG03012",0.369459959986017
"PJL_HG03015",0.361315850148379
"PJL_HG03016",0.368381516217563
"PJL_HG03018",0.36411980394636
"PJL_HG03019",0.353551055015507
"PJL_HG03021",0.364060303600515
"PJL_HG03022",0.329728604047511
"MSL_HG03052",0.360118405688233
"MSL_HG03054",0.360490282849769
"MSL_HG03055",0.358868898425472
"MSL_HG03057",0.357478077841327
"MSL_HG03058",0.358906086141626
"MSL_HG03060",0.360862160011305
"MSL_HG03061",0.357321889433482
"MSL_HG03063",0.35956802748916
"MSL_HG03064",0.356764073691178
"MSL_HG03066",0.359129212438547
"MSL_HG03069",0.362900046856522
"MSL_HG03072",0.358980461573933
"MSL_HG03073",0.359225900500547
"MSL_HG03074",0.357931767978401
"MSL_HG03077",0.358727585104088
"MSL_HG03078",0.360594408454999
"MSL_HG03079",0.358184644448246
"MSL_HG03081",0.361308412605148
"MSL_HG03082",0.358883773511934
"MSL_HG03084",0.358653209671781
"MSL_HG03085",0.357745829397633
"MSL_HG03086",0.361129911567611
"MSL_HG03088",0.359642402921467
"MSL_HG03091",0.357634266249173
"MSL_HG03095",0.361040661048842
"MSL_HG03096",0.358340832856091
"MSL_HG03097",0.357135950852714
"ESN_HG03099",0.355789755527954
"ESN_HG03100",0.35967215309439
"ESN_HG03103",0.352621362111667
"ESN_HG03105",0.354287371795349
"ESN_HG03108",0.360624158627922
"ESN_HG03109",0.359181275241162
"ESN_HG03111",0.357820204829941
"ESN_HG03112",0.358593709325935
"ESN_HG03114",0.357887142719017
"ESN_HG03115",0.356622760369795
"ESN_HG03117",0.360981160702997
"ESN_HG03118",0.359709340810543
"ESN_HG03120",0.359196150327624
"ESN_HG03121",0.358883773511934
"ESN_HG03123",0.361524101358839
"ESN_HG03124",0.359166400154701
"ESN_HG03126",0.357173138568868
"ESN_HG03127",0.360215093750232
"ESN_HG03129",0.349475281325073
"ESN_HG03130",0.354138620930734
"ESN_HG03132",0.357760704484095
"ESN_HG03133",0.35977627869962
"ESN_HG03135",0.35854164652332
"ESN_HG03136",0.359449026797468
"ESN_HG03139",0.357039262790715
"ESN_HG03157",0.360758034406075
"ESN_HG03159",0.358943273857779
"ESN_HG03160",0.362163730076681
"ESN_HG03162",0.35750782801425
"ESN_HG03163",0.352063546369363
"ESN_HG03166",0.35874246019055
"ESN_HG03168",0.356905387012562
"ESN_HG03169",0.354317121968271
"ESN_HG03172",0.357983830781016
"ESN_HG03175",0.35977627869962
"ESN_HG03189",0.357515265557481
"ESN_HG03190",0.35099997768737
"ESN_HG03193",0.36112247402438
"ESN_HG03195",0.35770864168148
"ESN_HG03196",0.362305043398065
"ESN_HG03198",0.358006143410709
"ESN_HG03199",0.357470640298097
"ESN_HG03202",0.355455066082572
"MSL_HG03209",0.358720147560858
"MSL_HG03212",0.354034495325504
"MSL_HG03224",0.359872966761619
"MSL_HG03225",0.359315151019315
"PJL_HG03228",0.351111540835831
"PJL_HG03229",0.350553725093527
"PJL_HG03234",0.366782444422958
"PJL_HG03235",0.370635091816471
"PJL_HG03237",0.359858091675158
"PJL_HG03238",0.37144578402862
"ESN_HG03265",0.358861460882241
"ESN_HG03267",0.358363145485783
"ESN_HG03268",0.358623459498858
"ESN_HG03270",0.359999404996542
"ESN_HG03271",0.35750782801425
"ESN_HG03279",0.357760704484095
"ESN_HG03280",0.357307014347021
"ESN_HG03291",0.358861460882241
"ESN_HG03294",0.358839148252549
"ESN_HG03295",0.358006143410709
"ESN_HG03297",0.359731653440236
"ESN_HG03298",0.357448327668405
"ESN_HG03300",0.354592311067808
"ESN_HG03301",0.359806028872543
"ESN_HG03303",0.358623459498858
"ESN_HG03304",0.357976393237786
"ESN_HG03311",0.353960119893197
"ESN_HG03313",0.355633567120109
"ESN_HG03342",0.360282031639309
"ESN_HG03343",0.356935137185485
"ESN_HG03351",0.358891211055164
"ESN_HG03352",0.356875636839639
"ESN_HG03354",0.356897949469331
"ESN_HG03363",0.355685629922724
"ESN_HG03366",0.359917592021004
"ESN_HG03367",0.357983830781016
"ESN_HG03369",0.358407770745167
"ESN_HG03370",0.357805329743479
"ESN_HG03372",0.358608584412397
"MSL_HG03376",0.355633567120109
"MSL_HG03378",0.359932467107465
"MSL_HG03380",0.358117706559169
"MSL_HG03382",0.357998705867478
"MSL_HG03385",0.357180576112099
"MSL_HG03388",0.359627527835006
"MSL_HG03391",0.357671453965326
"MSL_HG03394",0.359724215897005
"MSL_HG03397",0.360698534060229
"MSL_HG03401",0.359515964686545
"MSL_HG03410",0.360624158627922
"MSL_HG03419",0.359426714167776
"MSL_HG03428",0.358608584412397
"MSL_HG03432",0.357745829397633
"MSL_HG03433",0.360148155861156
"MSL_HG03436",0.360267156552847
"MSL_HG03437",0.359642402921467
"MSL_HG03439",0.354874937710575
"MSL_HG03442",0.358154894275323
"MSL_HG03445",0.364692494775126
"MSL_HG03446",0.360817534751921
"MSL_HG03449",0.362067042014682
"MSL_HG03451",0.357210326285022
"MSL_HG03452",0.360363844614847
"MSL_HG03455",0.358623459498858
"MSL_HG03457",0.359352338735469
"MSL_HG03458",0.362580232497601
"MSL_HG03460",0.3569871999881
"MSL_HG03461",0.361419975753609
"MSL_HG03464",0.3593597762787
"MSL_HG03469",0.357002075074561
"MSL_HG03470",0.359292838389623
"MSL_HG03472",0.360728284233152
"MSL_HG03473",0.360505157936231
"MSL_HG03476",0.360906785270689
"MSL_HG03478",0.356630197913025
"MSL_HG03479",0.361100161394688
"MSL_HG03484",0.357998705867478
"MSL_HG03485",0.358474708634244
"PJL_HG03488",0.372405227105383
"PJL_HG03490",0.350709913501372
"PJL_HG03491",0.366209753594193
"ESN_HG03499",0.358340832856091
"ESN_HG03511",0.357783017113787
"ESN_HG03514",0.360140718317925
"ESN_HG03515",0.356697135802102
"ESN_HG03517",0.356927699642254
"ESN_HG03518",0.359768841156389
"ESN_HG03520",0.361003473332689
"ESN_HG03521",0.355886443589953
"MSL_HG03547",0.359240775587008
"MSL_HG03548",0.359820903959004
"MSL_HG03556",0.359039961919779
"MSL_HG03557",0.358973024030702
"MSL_HG03558",0.359508527143314
"MSL_HG03559",0.358199519534707
"MSL_HG03563",0.357961518151324
"MSL_HG03565",0.361367912950994
"MSL_HG03567",0.360802659665459
"MSL_HG03571",0.356808698950563
"MSL_HG03572",0.359248213130239
"MSL_HG03575",0.35771607922471
"MSL_HG03577",0.36184391571776
"MSL_HG03578",0.357857392546094
"MSL_HG03583",0.357083888050099
"BEB_HG03585",0.367384885424647
"BEB_HG03589",0.367890638364335
"BEB_HG03593",0.367221259473571
"BEB_HG03594",0.367957576253412
"BEB_HG03595",0.370739217421701
"BEB_HG03598",0.36803938922895
"BEB_HG03600",0.364365242872974
"BEB_HG03603",0.36421649200836
"BEB_HG03604",0.369735149085554
"BEB_HG03607",0.367593136635107
"BEB_HG03611",0.370657404446163
"BEB_HG03615",0.356622760369795
"BEB_HG03616",0.369117832997404
"PJL_HG03619",0.3557525678118
"PJL_HG03624",0.366559318126037
"PJL_HG03625",0.331647490201037
"PJL_HG03629",0.369422772269864
"PJL_HG03631",0.368121202204488
"PJL_HG03634",0.367124571411571
"PJL_HG03636",0.369363271924018
"PJL_HG03640",0.362937234572676
"STU_HG03642",0.367020445806341
"STU_HG03643",0.364142116576053
"STU_HG03644",0.367779075215875
"STU_HG03645",0.366232066223885
"STU_HG03646",0.369207083516173
"PJL_HG03649",0.371921786795386
"PJL_HG03652",0.370731779878471
"PJL_HG03653",0.371720973128156
"PJL_HG03660",0.364997434047585
"PJL_HG03663",0.365726313284196
"PJL_HG03667",0.36111503648115
"PJL_HG03668",0.371668910325541
"STU_HG03672",0.354220433906272
"STU_HG03673",0.367459260856954
"STU_HG03679",0.363688426438979
"STU_HG03680",0.366834507225573
"STU_HG03681",0.36411980394636
"STU_HG03684",0.358013580953939
"STU_HG03685",0.365168497541892
"STU_HG03686",0.359991967453311
"STU_HG03687",0.354436122659963
"STU_HG03689",0.35378905639889
"STU_HG03690",0.332473057499647
"STU_HG03691",0.36783113801849
"STU_HG03692",0.355261689958573
"STU_HG03693",0.361553851531762
"STU_HG03694",0.374785240939213
"STU_HG03695",0.357582203446558
"STU_HG03696",0.314080013090076
"STU_HG03697",0.362676920559601
"STU_HG03698",0.36287773422683
"PJL_HG03702",0.371423471398928
"PJL_HG03703",0.368106327118026
"PJL_HG03705",0.364484243564666
"PJL_HG03706",0.363963615538515
"PJL_HG03708",0.36773444995649
"PJL_HG03709",0.369162458256789
"STU_HG03711",0.352308985295977
"ITU_HG03713",0.367139446498033
"ITU_HG03714",0.370530966211241
"ITU_HG03716",0.366841944768804
"ITU_HG03717",0.353424616780585
"ITU_HG03718",0.356927699642254
"ITU_HG03720",0.362922359486215
"ITU_HG03722",0.346530014205708
"ITU_HG03727",0.363814864673901
"ITU_HG03729",0.366879132484958
"ITU_HG03730",0.364194179378668
"ITU_HG03731",0.36401567834113
"STU_HG03733",0.348225774062312
"STU_HG03736",0.369526897875094
"STU_HG03738",0.349029028731229
"STU_HG03740",0.335619138286241
"STU_HG03741",0.350702475958142
"ITU_HG03742",0.366113065532193
"STU_HG03743",0.350851226822756
"STU_HG03744",0.367645199437722
"STU_HG03745",0.354547685808424
"STU_HG03746",0.367608011721568
"STU_HG03750",0.361085286308227
"STU_HG03752",0.34407562493957
"STU_HG03753",0.367786512759105
"STU_HG03755",0.36525031051743
"STU_HG03756",0.345697009363867
"STU_HG03757",0.366931195287573
"STU_HG03760",0.365302373320045
"PJL_HG03762",0.368158389920641
"PJL_HG03765",0.366782444422958
"PJL_HG03767",0.364461930934974
"ITU_HG03770",0.354212996363041
"ITU_HG03771",0.368292265698794
"ITU_HG03772",0.355150126810112
"ITU_HG03773",0.349765345511071
"ITU_HG03774",0.358073081299785
"ITU_HG03775",0.360720846689921
"ITU_HG03777",0.362855421597138
"ITU_HG03778",0.368589767428023
"ITU_HG03779",0.368344328501409
"ITU_HG03780",0.367585699091876
"ITU_HG03781",0.36793526362372
"ITU_HG03782",0.367972451339873
"ITU_HG03784",0.352807300692435
"ITU_HG03785",0.355469941169033
"ITU_HG03786",0.3534766795832
"ITU_HG03787",0.367853450648182
"ITU_HG03788",0.360884472640997
"ITU_HG03789",0.368470766736332
"ITU_HG03790",0.363799989587439
"ITU_HG03792",0.358080518843016
"BEB_HG03793",0.367198946843879
"BEB_HG03796",0.371311908250467
"BEB_HG03800",0.367236134560032
"BEB_HG03802",0.366313879199423
"BEB_HG03803",0.368604642514485
"BEB_HG03805",0.368203015180026
"BEB_HG03808",0.367898075907566
"BEB_HG03809",0.368336890958179
"BEB_HG03812",0.36907320773802
"BEB_HG03814",0.364536306367281
"BEB_HG03815",0.365540374703428
"BEB_HG03817",0.358452396004552
"BEB_HG03821",0.366618818471882
"BEB_HG03823",0.368396391304024
"BEB_HG03824",0.36597175221081
"BEB_HG03826",0.367682387153875
"BEB_HG03829",0.36215629253345
"BEB_HG03830",0.366328754285884
"BEB_HG03832",0.371215220188467
"BEB_HG03833",0.368046826772181
"STU_HG03836",0.348084460740928
"STU_HG03837",0.316519527269752
"STU_HG03838",0.351877607788595
"STU_HG03844",0.356488884591642
"STU_HG03846",0.368046826772181
"STU_HG03848",0.367816262932028
"STU_HG03849",0.365131309825738
"STU_HG03850",0.362862859140369
"STU_HG03851",0.366499817780191
"STU_HG03854",0.34293768082527
"STU_HG03856",0.360542345652384
"STU_HG03857",0.366581630755729
"STU_HG03858",0.339880850557444
"ITU_HG03861",0.355469941169033
"ITU_HG03862",0.329178225848438
"ITU_HG03863",0.360490282849769
"ITU_HG03864",0.362937234572676
"ITU_HG03866",0.365265185603891
"ITU_HG03867",0.344670628398028
"ITU_HG03868",0.362714108275754
"ITU_HG03869",0.367801387845567
"ITU_HG03870",0.368284828155564
"ITU_HG03871",0.365399061382044
"ITU_HG03872",0.36545856172789
"ITU_HG03873",0.362937234572676
"ITU_HG03874",0.366656006188036
"ITU_HG03875",0.348337337210773
"ITU_HG03882",0.366968383003726
"STU_HG03884",0.352628799654898
"STU_HG03885",0.364521431280819
"STU_HG03886",0.367920388537258
"STU_HG03887",0.364417305675589
"STU_HG03888",0.365309810863276
"STU_HG03890",0.370754092508163
"STU_HG03894",0.35626575829472
"STU_HG03895",0.34335418324619
"STU_HG03896",0.333179624106565
"STU_HG03897",0.364952808788201
"STU_HG03898",0.347816709184622
"STU_HG03900",0.355663317293032
"BEB_HG03902",0.366194878507731
"BEB_HG03905",0.372338289216306
"BEB_HG03907",0.362691795646062
"BEB_HG03908",0.369921087666322
"BEB_HG03910",0.357968955694555
"BEB_HG03911",0.367578261548645
"BEB_HG03913",0.367451823313723
"BEB_HG03914",0.369333521751095
"BEB_HG03916",0.365793251173272
"BEB_HG03917",0.370307839914319
"BEB_HG03919",0.368269953069102
"BEB_HG03920",0.36721382193034
"BEB_HG03922",0.372025912400616
"BEB_HG03925",0.367563386462184
"BEB_HG03926",0.367883200821105
"BEB_HG03928",0.36938558455371
"BEB_HG03931",0.370077276074167
"BEB_HG03934",0.371728410671387
"BEB_HG03937",0.363175235956059
"BEB_HG03940",0.364186741835437
"BEB_HG03941",0.362119104817297
"STU_HG03943",0.364104928859899
"STU_HG03944",0.351580106059366
"STU_HG03945",0.358184644448246
"STU_HG03947",0.36566681293835
"STU_HG03949",0.356964887358408
"STU_HG03950",0.367451823313723
"STU_HG03951",0.369393022096941
"STU_HG03953",0.363487612771749
"STU_HG03955",0.345741634623251
"ITU_HG03960",0.36565937539512
"ITU_HG03963",0.368738518292638
"ITU_HG03965",0.366633693558344
"ITU_HG03967",0.35564844220657
"ITU_HG03968",0.364454493391743
"ITU_HG03969",0.366165128334808
"ITU_HG03971",0.36752619874603
"ITU_HG03973",0.365012309134047
"ITU_HG03974",0.365116434739277
"ITU_HG03976",0.367057633522495
"ITU_HG03977",0.361412538210378
"ITU_HG03978",0.365086684566354
"STU_HG03985",0.348017522851852
"STU_HG03986",0.365718875740965
"STU_HG03989",0.358943273857779
"STU_HG03990",0.363725614155132
"STU_HG03991",0.358675522301473
"STU_HG03995",0.362736420905446
"STU_HG03999",0.366886570028188
"ITU_HG04001",0.363896677649439
"ITU_HG04002",0.368857518984329
"STU_HG04003",0.366618818471882
"STU_HG04006",0.367660074524183
"ITU_HG04014",0.364759432664202
"ITU_HG04015",0.364588369169896
"ITU_HG04017",0.356652510542718
"ITU_HG04018",0.362699233189293
"ITU_HG04019",0.36700557071988
"ITU_HG04020",0.361167099283765
"ITU_HG04022",0.365815563802965
"ITU_HG04023",0.346582077008323
"ITU_HG04025",0.347995210222159
"ITU_HG04026",0.349824845856917
"STU_HG04029",0.356630197913025
"STU_HG04033",0.365332123492968
"STU_HG04035",0.360520033022692
"STU_HG04038",0.362684358102831
"STU_HG04039",0.367793950302336
"STU_HG04042",0.364670182145434
"STU_HG04047",0.365012309134047
"ITU_HG04054",0.354227871449503
"ITU_HG04056",0.326225521185842
"ITU_HG04059",0.366187440964501
"ITU_HG04060",0.365451124184659
"ITU_HG04061",0.363985928168207
"ITU_HG04062",0.363353736993596
"ITU_HG04063",0.354830312451191
"ITU_HG04070",0.300841186139394
"STU_HG04075",0.356600447740102
"ITU_HG04076",0.366656006188036
"ITU_HG04080",0.368723643206176
"ITU_HG04090",0.359456464340699
"ITU_HG04093",0.361814165544837
"ITU_HG04094",0.362067042014682
"ITU_HG04096",0.339479223222985
"ITU_HG04098",0.367593136635107
"STU_HG04099",0.366165128334808
"STU_HG04100",0.368641830230638
"STU_HG04106",0.353863431831198
"STU_HG04107",0.355492253798725
"ITU_HG04118",0.368745955835868
"BEB_HG04131",0.369147583170327
"BEB_HG04134",0.366551880582806
"BEB_HG04140",0.365287498233583
"BEB_HG04141",0.367027883349572
"BEB_HG04144",0.367310509992339
"BEB_HG04146",0.366217191137423
"BEB_HG04152",0.351275166786907
"BEB_HG04153",0.371155719842622
"BEB_HG04155",0.36948971015894
"BEB_HG04156",0.36721382193034
"BEB_HG04158",0.365674250481581
"BEB_HG04159",0.368872394070791
"BEB_HG04161",0.36876083092233
"BEB_HG04162",0.367674949610645
"BEB_HG04164",0.371178032472314
"BEB_HG04171",0.371073906867084
"BEB_HG04173",0.369378147010479
"BEB_HG04176",0.367593136635107
"BEB_HG04177",0.366187440964501
"BEB_HG04180",0.366522130409883
"BEB_HG04182",0.367689824697106
"BEB_HG04183",0.365793251173272
"BEB_HG04185",0.363792552044209
"BEB_HG04186",0.364253679724513
"BEB_HG04188",0.369266583862019
"BEB_HG04189",0.369504585245402
"BEB_HG04194",0.370635091816471
"BEB_HG04195",0.367927826080489
"ITU_HG04198",0.369303771578172
"ITU_HG04200",0.364142116576053
"ITU_HG04202",0.361509226272378
"ITU_HG04206",0.365592437506043
"ITU_HG04209",0.346589514551553
"STU_HG04210",0.364409868132359
"ITU_HG04211",0.309557986805798
"ITU_HG04212",0.355760005355031
"ITU_HG04214",0.367518761202799
"ITU_HG04216",0.368798018638483
"ITU_HG04219",0.368775706008791
"ITU_HG04222",0.367541073832492
"ITU_HG04225",0.363628926093133
"STU_HG04227",0.367444385770492
"STU_HG04229",0.369668211196478
"ITU_HG04235",0.369452522442787
"ITU_HG04238",0.36577093854358
"ITU_HG04239",0.366306441656192
